image_id,image_name,image_path,json_path,image_exists,json_exists,parse_success,inspection_type,material,width,height,status,classes,num_annotations,valid
14599833,VT_ST_02_14599833,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599833.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599833.json,True,True,True,VT,ST,1280,720,defect,porosity,36,True
14599836,VT_ST_02_14599836,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599836.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599836.json,True,True,True,VT,ST,1280,720,defect,porosity,17,True
14599837,VT_ST_02_14599837,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599837.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599837.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14599839,VT_ST_02_14599839,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599839.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599839.json,True,True,True,VT,ST,1280,720,defect,porosity,12,True
14599843,VT_ST_02_14599843,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599843.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599843.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14599847,VT_ST_02_14599847,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599847.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599847.json,True,True,True,VT,ST,1280,720,defect,porosity,13,True
14599848,VT_ST_02_14599848,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599848.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599848.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14599853,VT_ST_02_14599853,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599853.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599853.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599857,VT_ST_02_14599857,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599857.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599857.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14599861,VT_ST_02_14599861,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599861.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599861.json,True,True,True,VT,ST,1280,720,defect,porosity,18,True
14599863,VT_ST_02_14599863,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599863.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599863.json,True,True,True,VT,ST,1280,720,defect,porosity,52,True
14599864,VT_ST_02_14599864,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599864.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599864.json,True,True,True,VT,ST,1280,720,defect,porosity,11,True
14599869,VT_ST_02_14599869,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599869.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599869.json,True,True,True,VT,ST,1280,720,defect,porosity,3,True
14599880,VT_ST_02_14599880,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599880.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599880.json,True,True,True,VT,ST,1280,720,defect,porosity,32,True
14599888,VT_ST_02_14599888,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599888.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599888.json,True,True,True,VT,ST,1280,720,defect,porosity,2,True
14599889,VT_ST_02_14599889,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599889.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599889.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599906,VT_ST_02_14599906,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599906.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599906.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599908,VT_ST_02_14599908,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599908.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599908.json,True,True,True,VT,ST,1280,720,defect,porosity,20,True
14599910,VT_ST_02_14599910,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599910.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599910.json,True,True,True,VT,ST,1280,720,defect,porosity,30,True
14599913,VT_ST_02_14599913,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599913.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599913.json,True,True,True,VT,ST,1280,720,defect,porosity,12,True
14599914,VT_ST_02_14599914,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599914.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599914.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14599920,VT_ST_02_14599920,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599920.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599920.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14599922,VT_ST_02_14599922,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599922.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599922.json,True,True,True,VT,ST,1280,720,defect,porosity,27,True
14599927,VT_ST_02_14599927,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599927.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599927.json,True,True,True,VT,ST,1280,720,defect,porosity,16,True
14599928,VT_ST_02_14599928,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599928.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599928.json,True,True,True,VT,ST,1280,720,defect,porosity,12,True
14599930,VT_ST_02_14599930,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599930.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599930.json,True,True,True,VT,ST,1280,720,defect,porosity,15,True
14599932,VT_ST_02_14599932,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599932.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599932.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599934,VT_ST_02_14599934,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599934.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599934.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599936,VT_ST_02_14599936,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599936.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599936.json,True,True,True,VT,ST,1280,720,defect,porosity,37,True
14599937,VT_ST_02_14599937,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599937.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599937.json,True,True,True,VT,ST,1280,720,defect,porosity,21,True
14599941,VT_ST_02_14599941,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599941.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599941.json,True,True,True,VT,ST,1280,720,defect,porosity,35,True
14599949,VT_ST_02_14599949,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599949.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599949.json,True,True,True,VT,ST,1280,720,defect,porosity,56,True
14599951,VT_ST_02_14599951,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599951.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599951.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14599954,VT_ST_02_14599954,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599954.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599954.json,True,True,True,VT,ST,1280,720,defect,porosity,21,True
14599955,VT_ST_02_14599955,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599955.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599955.json,True,True,True,VT,ST,1280,720,defect,porosity,7,True
14599956,VT_ST_02_14599956,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599956.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599956.json,True,True,True,VT,ST,1280,720,defect,porosity,9,True
14599957,VT_ST_02_14599957,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599957.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599957.json,True,True,True,VT,ST,1280,720,defect,porosity,7,True
14599958,VT_ST_02_14599958,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599958.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599958.json,True,True,True,VT,ST,1280,720,defect,porosity,19,True
14599959,VT_ST_02_14599959,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599959.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599959.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14599961,VT_ST_02_14599961,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599961.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599961.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14599967,VT_ST_02_14599967,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599967.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599967.json,True,True,True,VT,ST,1280,720,defect,porosity,7,True
14599975,VT_ST_02_14599975,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599975.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599975.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14599976,VT_ST_02_14599976,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599976.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599976.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14599980,VT_ST_02_14599980,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599980.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599980.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14599982,VT_ST_02_14599982,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599982.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599982.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14599988,VT_ST_02_14599988,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599988.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599988.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14599996,VT_ST_02_14599996,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599996.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599996.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14599997,VT_ST_02_14599997,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14599997.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14599997.json,True,True,True,VT,ST,1280,720,defect,porosity,13,True
14600009,VT_ST_02_14600009,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600009.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600009.json,True,True,True,VT,ST,1280,720,defect,porosity,6,True
14600016,VT_ST_02_14600016,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600016.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600016.json,True,True,True,VT,ST,1280,720,defect,porosity,17,True
14600022,VT_ST_02_14600022,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600022.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600022.json,True,True,True,VT,ST,1280,720,defect,porosity,15,True
14600048,VT_ST_02_14600048,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600048.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600048.json,True,True,True,VT,ST,1280,720,defect,porosity,27,True
14600049,VT_ST_02_14600049,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600049.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600049.json,True,True,True,VT,ST,1280,720,defect,porosity,6,True
14600050,VT_ST_02_14600050,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600050.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600050.json,True,True,True,VT,ST,1280,720,defect,porosity,12,True
14600054,VT_ST_02_14600054,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600054.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600054.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14600059,VT_ST_02_14600059,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600059.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600059.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14600065,VT_ST_02_14600065,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600065.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600065.json,True,True,True,VT,ST,1280,720,defect,porosity,3,True
14600069,VT_ST_02_14600069,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600069.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600069.json,True,True,True,VT,ST,1280,720,defect,porosity,18,True
14600073,VT_ST_02_14600073,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600073.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600073.json,True,True,True,VT,ST,1280,720,defect,porosity,3,True
14600074,VT_ST_02_14600074,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600074.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600074.json,True,True,True,VT,ST,1280,720,defect,porosity,33,True
14600086,VT_ST_02_14600086,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600086.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600086.json,True,True,True,VT,ST,1280,720,defect,porosity,15,True
14600091,VT_ST_02_14600091,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600091.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600091.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14600093,VT_ST_02_14600093,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600093.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600093.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14600107,VT_ST_02_14600107,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600107.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600107.json,True,True,True,VT,ST,1280,720,defect,porosity,36,True
14600108,VT_ST_02_14600108,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600108.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600108.json,True,True,True,VT,ST,1280,720,defect,porosity,38,True
14600122,VT_ST_02_14600122,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600122.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600122.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14600126,VT_ST_02_14600126,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600126.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600126.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14600129,VT_ST_02_14600129,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600129.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600129.json,True,True,True,VT,ST,1280,720,defect,porosity,7,True
14600131,VT_ST_02_14600131,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600131.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600131.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14600132,VT_ST_02_14600132,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600132.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600132.json,True,True,True,VT,ST,1280,720,defect,porosity,14,True
14600141,VT_ST_02_14600141,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600141.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600141.json,True,True,True,VT,ST,1280,720,defect,porosity,39,True
14600146,VT_ST_02_14600146,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600146.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600146.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14600149,VT_ST_02_14600149,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600149.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600149.json,True,True,True,VT,ST,1280,720,defect,porosity,62,True
14600151,VT_ST_02_14600151,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600151.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600151.json,True,True,True,VT,ST,1280,720,defect,porosity,22,True
14600152,VT_ST_02_14600152,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600152.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600152.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14600156,VT_ST_02_14600156,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600156.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600156.json,True,True,True,VT,ST,1280,720,defect,porosity,2,True
14600157,VT_ST_02_14600157,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600157.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600157.json,True,True,True,VT,ST,1280,720,defect,porosity,5,True
14600160,VT_ST_02_14600160,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600160.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600160.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14600172,VT_ST_02_14600172,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600172.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600172.json,True,True,True,VT,ST,1280,720,defect,porosity,17,True
14600181,VT_ST_02_14600181,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600181.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600181.json,True,True,True,VT,ST,1280,720,defect,porosity,43,True
14600182,VT_ST_02_14600182,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600182.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600182.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14600197,VT_ST_02_14600197,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600197.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600197.json,True,True,True,VT,ST,1280,720,defect,porosity,18,True
14600199,VT_ST_02_14600199,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600199.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600199.json,True,True,True,VT,ST,1280,720,defect,porosity,20,True
14600203,VT_ST_02_14600203,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600203.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600203.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14600208,VT_ST_02_14600208,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600208.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600208.json,True,True,True,VT,ST,1280,720,defect,porosity,21,True
14600209,VT_ST_02_14600209,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600209.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600209.json,True,True,True,VT,ST,1280,720,defect,porosity,10,True
14600216,VT_ST_02_14600216,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600216.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600216.json,True,True,True,VT,ST,1280,720,defect,porosity,2,True
14600218,VT_ST_02_14600218,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600218.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600218.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
14600224,VT_ST_02_14600224,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600224.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600224.json,True,True,True,VT,ST,1280,720,defect,porosity,1,True
14600226,VT_ST_02_14600226,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600226.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600226.json,True,True,True,VT,ST,1280,720,defect,porosity,3,True
14600227,VT_ST_02_14600227,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600227.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600227.json,True,True,True,VT,ST,1280,720,defect,porosity,2,True
14600229,VT_ST_02_14600229,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600229.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600229.json,True,True,True,VT,ST,1280,720,defect,porosity,24,True
14600233,VT_ST_02_14600233,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600233.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600233.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14600236,VT_ST_02_14600236,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600236.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600236.json,True,True,True,VT,ST,1280,720,defect,porosity,7,True
14600238,VT_ST_02_14600238,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600238.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600238.json,True,True,True,VT,ST,1280,720,defect,porosity,30,True
14600246,VT_ST_02_14600246,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600246.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600246.json,True,True,True,VT,ST,1280,720,defect,porosity,4,True
14600248,VT_ST_02_14600248,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600248.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600248.json,True,True,True,VT,ST,1280,720,defect,porosity,24,True
14600256,VT_ST_02_14600256,data/raw/steel/01.원천데이터/3. VTST/VT_ST_02_14600256.jpg,data/raw/steel/02.라벨링데이터/3. VTST/VT_ST_02_14600256.json,True,True,True,VT,ST,1280,720,defect,porosity,8,True
